trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,epsTrailingTwelveMonths,ipoExpectedDate,trailingAnnualDividendRate,trailingAnnualDividendYield,dividendDate,sharesOutstanding,bookValue,marketCap,priceToBook,financialCurrency,currentPrice,recommendationKey,displayName,prevName,nameChangeDate,forwardPE,epsForward,earningsTimestampStart,earningsTimestampEnd,address1,city,state,zip,country,industry,industryKey,sector,sectorKey,profitMargins,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,grossMargins,ebitdaMargins,operatingMargins,fax,heldPercentInsiders,heldPercentInstitutions,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,epsCurrentYear,priceEpsCurrentYear,averageAnalystRating,address2,website,trailingEps,newSymbol
,LSGR,,"Under normal market conditions, the fund will invest primarily in exchange-traded U.S.-listed common stocks and other exchange-traded equity securities. Exchange-traded equity securities may include, for example, other exchange-traded funds (“ETFs”), exchange-traded notes, exchange-traded preferred stocks, and exchange-traded real estate investment trusts (“REITs”). The fund normally invests across a wide range of sectors and industries. The fund is non-diversified.",[],[],86400.0,2.0,45.43,45.42,45.38,45.39,45.43,45.42,45.38,45.39,37.312313,3461.0,3461.0,44769.0,44930.0,44930.0,45.37,45.42,500.0,200.0,0.0005,583134208.0,30.04,46.52,46.52,23.486,44.41172,41.14074,43.8697,USD,False,Large Growth,13.74839,0.0,Natixis Funds,1687996800.0,Exchange Traded Fund,,,ETF,LSGR,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Natixis Loomis Sayles Focused Growth ETF,[],1766762088.0,PCX,finmb_1838716256,America/New_York,EST,-18000000.0,us_market,False,0.9682808,0.021802371,4.2392616,0.103042915,0.59,15.0,0.0,False,-0.110033534,45.38,REGULAR,Natixis Loomis Sayles Focused G,True,1688045400000.0,-0.049999237,45.38 - 45.39,NYSEArca,44769.0,15.34,0.5106525,30.04 - 46.52,-1.1399994,-0.024505576,14.797592,0.05,3.42225,3.42225,583134210.0,1.2162205,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LST,(913) 981-1020,"The fund seeks capital appreciation by investing substantially all of its assets in equity securities traded in the U.S. securities markets (including common stocks, preferred stocks, convertible preferred stocks, warrants, options, and American Depositary Receipts). It invests in companies of all sizes and industries as well as in “growth” stocks and “value” stocks.",[],[],86400.0,2.0,40.8359,40.81,40.8044,40.87,40.8359,40.81,40.8044,40.87,18.149445,3.0,3.0,6880.0,5160.0,5160.0,40.76,40.86,1200.0,2400.0,0.0,51102008.0,29.038,40.87,40.87,29.038,39.71762,36.73478,40.1345,USD,False,Mid-Cap Blend,20.25214,1.07,Leuthold,961372800.0,Exchange Traded Fund,0.1774475,0.140451,ETF,LST,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Leuthold Select Industries ETF,[],1766760425.0,PCX,finmb_1903759376,America/New_York,EST,-18000000.0,us_market,False,1.1182785,0.028155727,4.10112,0.11164134,0.65,15.0,0.0,False,0.0,40.8359,REGULAR,Leuthold Select Industries ETF,True,1737469800000.0,0.0,40.8044 - 40.87,NYSEArca,6880.0,11.797899,0.40629172,29.038 - 40.87,-0.03409958,-0.00083434256,16.008068,0.0,5.77052,5.77052,51102008.0,2.2499807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LTCC,,,,,86400.0,2.0,18.5,18.93,18.53,18.95,18.5,18.93,18.53,18.95,,1504.0,1504.0,44548.0,29020.0,29020.0,18.69,18.9,1.0,1.0,,,17.801,26.939,26.939,17.801,21.304976,21.304976,,USD,False,,,,,,,,,EQUITY,LTCC,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Canary Litecoin ETF,[],1766762102.0,NGM,finmb_1900784500,America/New_York,EST,-18000000.0,us_market,False,-2.7349758,-0.12837264,-2.7349758,-0.12837264,,15.0,0.0,False,0.37919658,18.57,REGULAR,Canary Litecoin ETF,True,1761658200000.0,0.069999695,18.53 - 18.95,NasdaqGM,44548.0,0.7689991,0.043199766,17.801 - 26.939,-8.3689995,-0.31066483,-23.273933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LTL,,"The index is designed to measure the performance of communication services companies included in the S&P 500 Index. Under normal circumstances, the fund will obtain leveraged exposure to at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. The fund is non-diversified.",[],[],86400.0,2.0,28.5597,28.85,28.247,28.5597,28.5597,28.85,28.247,28.5597,19.048834,1438.0,1438.0,11612.0,3190.0,3190.0,28.42,28.45,100.0,100.0,0.0037,17464832.0,14.805,29.67,68.42,2.1275,27.12335,24.315062,27.8066,USD,False,Trading--Leveraged Equity,31.095,1.87,ProShares,1206403200.0,Exchange Traded Fund,0.5063083,0.23835039,ETF,LTL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,ProShares Ultra Communication Services,[],1766760425.0,PCX,finmb_42749685,America/New_York,EST,-18000000.0,us_market,False,1.7266502,0.06365918,4.534939,0.18650739,0.95,15.0,0.0,False,1.0164685,28.85,REGULAR,ProShares Ultra Communication S,True,1211463000000.0,0.29030037,28.247 - 28.5597,NYSEArca,11612.0,14.045,0.948666,14.805 - 29.67,-0.8199997,-0.027637335,32.88356,0.37,6.06237,6.06237,17464832.0,1.5145284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LTPZ,,"The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the ICE BofA 15+ Year U.S. Inflation-Linked Treasury Index (the ""underlying index""). The underlying index is an unmanaged index comprised of Treasury Inflation-Protected Securities (""TIPS"") with a maturity of at least 15 years.",[],[],86400.0,2.0,52.31,52.37,52.32,52.39,52.31,52.37,52.32,52.39,,9340.0,9340.0,66283.0,63300.0,63300.0,52.35,52.38,200.0,100.0,0.0418,707158528.0,49.04,55.85,94.28,49.04,53.1334,52.5041,51.96,USD,False,Inflation-Protected Bond,6.14189,1.79,PIMCO,1251936000.0,Exchange Traded Fund,-0.020281998,-0.059650797,ETF,LTPZ,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,PIMCO 15+ Year U.S. TIPS Index Exchange-Traded Fund,[],1766762198.0,PCX,finmb_62618101,America/New_York,EST,-18000000.0,us_market,False,-0.7636986,-0.01437323,-0.13439941,-0.002559789,0.2,15.0,0.0,False,0.11412669,52.3697,REGULAR,Pimco 15  Year U.S. TIPS Index ,True,1252416600000.0,0.059700012,52.32 - 52.39,NYSEArca,66283.0,3.3297005,0.06789764,49.04 - 55.85,-3.480297,-0.06231508,0.4223466,4.18,3.83622,3.83622,707158530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LTTI,,"Under normal market conditions, the manager will pursue its investment objectives by investing in U.S. treasury securities and utilizing an option strategy consisting of purchasing and writing (selling) U.S. exchange-traded call options, including Flexible Exchange options (“FLEX Options”), on the iShares 20+ Year Treasury Bond ETF (the “Underlying ETF”). The fund is non-diversified.",[],[],86400.0,2.0,19.3097,19.2499,19.3097,19.3097,19.3097,19.2499,19.3097,19.3097,,2.0,2.0,12496.0,3660.0,3660.0,19.23,19.39,1500.0,100.0,,18778678.0,18.27,21.12,21.12,18.27,19.6314,19.62599,19.1,USD,False,Derivative Income,,0.0,First Trust,1739232000.0,Exchange Traded Fund,,,ETF,LTTI,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,FT Vest 20+ Year Treasury & Target Income ETF,[],1766760425.0,PCX,finmb_1914780148,America/New_York,EST,-18000000.0,us_market,False,-0.32169914,-0.016386969,-0.3162899,-0.01611587,0.65,15.0,0.0,False,0.0,19.3097,REGULAR,FT Vest 20+ Year Treasury & Tar,True,1740493800000.0,0.0,19.3097 - 19.3097,NYSEArca,12496.0,1.0396996,0.05690747,18.27 - 21.12,-1.8103008,-0.085714996,-6.656355,,4.92024,4.92024,18778678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LULG,,,,,86400.0,2.0,24.8,24.76,24.51,24.88,24.8,24.76,24.51,24.88,,1553.0,1553.0,43840.0,80150.0,80150.0,23.82,23.93,2.0,2.0,,,15.02,28.32,28.32,15.02,19.427315,19.427315,,USD,False,,,,,,,,,EQUITY,LULG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Leverage Shares 2X Long LULU Daily ETF,[],1766761864.0,NGM,finmb_1960876592,America/New_York,EST,-18000000.0,us_market,False,5.147686,0.26497155,5.147686,0.26497155,,15.0,0.0,False,-0.90725195,24.575,REGULAR,Leverage Shares 2X Long LULU Da,True,1762353000000.0,-0.22499847,24.51 - 24.88,NasdaqGM,43840.0,9.555,0.6361518,15.02 - 28.32,-3.744999,-0.13223867,51.90331,,,,,,,0.0,0.0,,,,,,,24.575,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LVHD,,"The index is composed of stocks of U.S. companies across a wide range of market capitalizations, including the largest 3,000 U.S. stocks as determined by the Solactive U.S. Broad Market Index. The fund will invest at least 80% of its net assets, plus borrowings for investment purposes, if any, in securities that compose the index.",[],[],86400.0,2.0,40.445,40.45,40.45,40.45,40.445,40.45,40.45,40.45,17.347792,2978.0,2978.0,49267.0,35300.0,35300.0,40.57,40.6,15.0,15.0,0.0325,584807232.0,36.665,41.6,41.6,21.196,40.39956,40.26968,40.41,USD,False,Mid-Cap Value,9.36354,0.56,Franklin Templeton Investments,1451260800.0,Exchange Traded Fund,0.0494434,0.080096,ETF,LVHD,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Franklin U.S. Low Volatility High Dividend Index ETF,[],1766759400.0,NGM,finmb_311143265,America/New_York,EST,-18000000.0,us_market,False,0.050441742,0.0012485716,0.18032074,0.0044778287,0.27,15.0,0.0,False,0.012365108,40.45,REGULAR,Franklin U.S. Low Volatility Hi,True,1451399400000.0,0.005001068,40.45 - 40.45,NasdaqGM,49267.0,3.7849998,0.10323196,36.665 - 41.6,-1.1499977,-0.027644176,4.2860866,3.25,0.20983,0.20983,584807230.0,2.331709,,,,1490918400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LVHI,,"The fund will invest at least 80% of its net assets, plus borrowings for investment purposes, if any, in securities that compose its underlying index. The underlying index seeks to provide more stable income through investments in stocks of profitable companies in developed markets outside of the United States with relatively high dividend yields or anticipated dividend yields and lower price and earnings volatility, while mitigating exposure to exchange-rate fluctuations between the USD and other international currencies.",[],[],86400.0,2.0,36.73,36.79,36.72,36.79,36.73,36.79,36.72,36.79,13.05544,28165.0,28165.0,490564.0,495570.0,495570.0,36.74,36.76,200.0,100.0,0.0346,3665249024.0,28.46,36.99,36.99,17.7,36.1254,33.89455,36.38,USD,False,Foreign Large Value,24.93302,0.43,Franklin Templeton Investments,1469577600.0,Exchange Traded Fund,0.186813,0.1568165,ETF,LVHI,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Franklin International Low Volatility High Dividend Index ETF,[],1766762274.0,BTS,finmb_342571068,America/New_York,EST,-18000000.0,us_market,False,0.61460114,0.017012991,2.8454514,0.08395012,0.4,15.0,0.0,False,0.027231518,36.74,REGULAR,Franklin International Low Vola,True,1469712600000.0,0.010002136,36.72 - 36.79,Cboe US,490564.0,8.280003,0.29093474,28.46 - 36.99,-0.25,-0.0067585832,21.021414,3.46,7.33668,7.33668,3665249020.0,2.8141527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LVLN,,,,,86400.0,2.0,25.135,25.0874,25.085,25.0874,25.135,25.0874,25.085,25.0874,,408.0,408.0,18461.0,7750.0,7750.0,25.11,25.15,100.0,100.0,,,24.97,25.15,25.15,24.97,25.087809,25.087809,,USD,False,,,,,,,,,EQUITY,LVLN,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,State Street SPDR S&P Leveraged Ln ETF,[],1766760426.0,PCX,finmb_1956750277,America/New_York,EST,-18000000.0,us_market,False,0.04719162,0.0018810579,0.04719162,0.0018810579,,15.0,0.0,False,0.0,25.135,REGULAR,State Street SPDR S&P Leveraged,True,1763476200000.0,0.0,25.085 - 25.0874,NYSEArca,18461.0,0.16500092,0.0066079665,24.97 - 25.15,-0.01499939,-0.0005963972,0.31930208,,,,,,,0.0,0.0,,,,,,,25.135,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LYLD,+1 310 6835500,"The fund is actively managed using a model-based approach and seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its net assets, plus borrowings for investment purposes, in equity securities, including common stock, issued by U.S.-based large capitalization publicly listed companies that provide high “shareholder yield.”",[],[],86400.0,2.0,28.1864,28.1,28.1864,28.1864,28.1864,28.1,28.1864,28.1864,13.849345,4.0,4.0,606.0,730.0,730.0,28.17,28.21,1400.0,2800.0,0.022,5552723.0,22.19,28.51,28.51,22.19,27.45566,26.41329,28.4451,USD,False,Mid-Cap Value,11.74412,0.0,Cambria Investment Management,1720656000.0,Exchange Traded Fund,,,ETF,LYLD,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Cambria LargeCap Shareholder Yield ETF,[],1766760427.0,BTS,finmb_1884788099,America/New_York,EST,-18000000.0,us_market,False,0.7307396,0.026615262,1.7731094,0.06712944,0.59,15.0,0.0,False,0.0,28.1864,REGULAR,Cambria Large Cap Shareholder Y,True,1720791000000.0,0.0,28.1864 - 28.1864,Cboe US,606.0,5.996399,0.2702298,22.19 - 28.51,-0.32360077,-0.011350431,10.360217,2.2,1.3132,1.3132,5552723.0,2.0352154,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MADE,1-800-474-2737,"The underlying index is designed to measure the performance of equity securities of U.S.-domiciled companies that are involved in manufacturing and manufacturing-related industries and that generate a certain amount of revenues in the U.S., among other eligibility criteria, as determined by SPDJI. The fund generally will invest at least 80% of its assets in the component securities of its underlying index. The fund is non-diversified.",[],[],86400.0,2.0,31.835,31.7001,31.7001,31.7001,31.835,31.7001,31.7001,31.7001,27.25757,301.0,301.0,8077.0,8260.0,8260.0,31.7,31.75,200.0,400.0,0.0093,27756512.0,19.92,32.22,32.22,19.92,30.60618,27.335896,31.33106,USD,False,Industrials,25.4836,0.0,iShares,1721174400.0,Exchange Traded Fund,,,ETF,MADE,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,iShares U.S. Manufacturing ETF,[],1766761210.0,PCX,finmb_1880486593,America/New_York,EST,-18000000.0,us_market,False,1.2288189,0.040149372,4.4991035,0.16458592,0.4,15.0,0.0,False,0.0,31.835,REGULAR,iShares U.S. Manufacturing ETF,True,1721309400000.0,0.0,31.7001 - 31.7001,NYSEArca,8077.0,11.914999,0.5981425,19.92 - 32.22,-0.38500214,-0.011949166,26.782154,0.93,8.81507,8.81507,27756512.0,1.1679324,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAGA,(414) 765-5586,"Under normal circumstances, at least 80% of the fund’s net assets will be invested in the securities of U.S. companies. The index uses an objective, rules-based methodology to track the performance of U.S. companies whose employees and political action committees (“PACs”) are highly supportive of Republican candidates for election to the United States Congress, the Vice Presidency, or the Presidency (“Candidates”) and party-affiliated federal committees or groups that are subject to federal campaign contribution limits.",[],[],86400.0,2.0,52.7775,52.615,52.615,52.7775,52.7775,52.615,52.615,52.7775,21.183271,75.0,75.0,1817.0,650.0,650.0,52.72,52.8,2000.0,2200.0,0.0106,30287418.0,42.223,53.07,53.07,16.33,51.8729,50.331757,52.7686,USD,False,Mid-Cap Value,11.26559,0.91,Point Bridge Capital,1504656000.0,Exchange Traded Fund,0.1161942,0.1339495,ETF,MAGA,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Point Bridge America First ETF,[],1766760427.0,BTS,finmb_533774512,America/New_York,EST,-18000000.0,us_market,False,0.90460205,0.017438818,2.4457436,0.048592456,0.72,15.0,0.0,False,0.0,52.7775,REGULAR,Point Bridge America First ETF,True,1505395800000.0,0.0,52.615 - 52.7775,Cboe US,1817.0,10.554501,0.2499704,42.223 - 53.07,-0.29249954,-0.00551158,10.901451,1.06,0.33583,0.33583,30287418.0,2.4914708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAGG,,"Under normal market conditions, the fund invests at least 80% of its net assets (plus any borrowings for investment purposes) in bonds. The fund may invest up to 10% of its net assets in shares of other registered investment companies that principally invest in fixed income securities.",[],[],86400.0,2.0,20.5408,20.6,20.63,20.68,20.5408,20.6,20.63,20.68,,1.0,1.0,7085.0,5910.0,5910.0,20.52,20.53,500.0,100.0,0.0482,64570280.0,19.79,20.96,21.14,19.308,20.61322,20.38839,20.4957,USD,False,Intermediate Core Bond,7.77266,0.0,"Madison Asset Management, LLC",1693180800.0,Exchange Traded Fund,,,ETF,MAGG,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Madison Aggregate Bond ETF,[],1766760427.0,PCX,finmb_1838142459,America/New_York,EST,-18000000.0,us_market,False,0.05677986,0.0027545362,0.2816105,0.013812297,0.4,15.0,0.0,False,0.62899196,20.67,REGULAR,Madison Aggregate Bond ETF,True,1693315800000.0,0.12919998,20.63 - 20.68,NYSEArca,7085.0,0.87999916,0.044466857,19.79 - 20.96,-0.289999,-0.013835832,3.3758402,4.82,2.38551,2.38551,64570280.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAGS,,"The fund is an actively managed exchange-traded fund (“ETF”) that seeks to achieve its investment objective through its investment exposure to the companies comprising the “Magnificent Seven,” a group of seven companies commonly recognized for their market dominance in technological innovation. The fund is non-diversified.",[],[],86400.0,2.0,68.17,68.22,68.02,68.45,68.17,68.22,68.02,68.45,,417185.0,417185.0,3199659.0,2427520.0,2427520.0,68.09,68.1,100.0,400.0,0.0066000004,3935478016.0,39.0,69.14,69.14,24.25,66.2684,57.53755,66.2042,USD,False,Technology,22.49961,0.0,Roundhill Investments,1681084800.0,Exchange Traded Fund,,,ETF,MAGS,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Roundhill Magnificent Seven ETF,[],1766762279.0,BTS,finmb_1816957405,America/New_York,EST,-18000000.0,us_market,False,1.816597,0.027412718,10.547447,0.18331414,0.29,15.0,0.0,False,-0.12468694,68.085,REGULAR,Roundhill Magnificent Seven ETF,True,1681219800000.0,-0.084999084,68.02 - 68.45,Cboe US,3199659.0,29.085,0.7457692,39.0 - 69.14,-1.0550003,-0.0152589,21.018993,0.66,11.54422,11.54422,3935478020.0,,,,,,,,,,,,,Senstar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAGX,,"The fund is an actively managed ETF that seeks,as its investment objective,the growth of capital. In seeking to achieve its investment objective,the fund will invest directly in shares of the fund and in derivatives instruments,such as swap agreements and futures contracts,that provide exposure to the returns of the fund. The fund is non-diversified.",[],[],86400.0,2.0,60.7,60.49,60.1546,60.96,60.7,60.49,60.1546,60.96,,15595.0,15595.0,83417.0,53030.0,53030.0,60.18,60.42,300.0,300.0,0.0068,75940864.0,22.41,63.47,63.47,22.41,57.8784,45.95739,57.1642,USD,False,Trading--Leveraged Equity,26.6817,0.0,Roundhill Investments,1709078400.0,Exchange Traded Fund,,,ETF,MAGX,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Roundhill Daily 2X Long Magnificent Seven ETF,[],1766762123.0,BTS,finmb_1867647255,America/New_York,EST,-18000000.0,us_market,False,2.6916008,0.04650441,14.61261,0.31795996,0.95,15.0,0.0,False,-0.2141698,60.57,REGULAR,Roundhill Daily 2X Long Magnifi,True,1709217000000.0,-0.13000107,60.1546 - 60.96,Cboe US,83417.0,38.16,1.7028112,22.41 - 63.47,-2.9000015,-0.0456909,23.098766,0.68,20.55519,20.55519,75940864.0,,2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAKX,,"The fund invests in financial instruments that ProShare Advisors believes, in combination, should track the performance of the index. The index is designed to measure the performance of U.S.-listed companies focused on building technologies or products that enable the digitalization of manufacturing activities The index includes U.S. and non-U.S. companies. Under normal circumstances, it will invest at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. It is non-diversified.",[],[],86400.0,2.0,51.0848,50.69,51.0848,51.0848,51.0848,50.69,51.0848,51.0848,31.610775,13.0,13.0,320.0,160.0,160.0,50.63,50.85,200.0,100.0,0.0022,1264571.0,30.801,57.31,57.31,26.856,51.84406,45.966526,51.8131,USD,False,Technology,22.85092,1.81,ProShares,1632873600.0,Exchange Traded Fund,0.1761816,,ETF,MAKX,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,ProShares S&P Kensho Smart Factories ETF,[],1766760427.0,PCX,finmb_1674914929,America/New_York,EST,-18000000.0,us_market,False,-0.7592583,-0.014645039,5.1182747,0.11134787,0.58,15.0,0.0,False,0.0,51.0848,REGULAR,ProShares S&P Kensho Smart Fact,True,1633008600000.0,0.0,51.0848 - 51.0848,NYSEArca,320.0,20.2838,0.6585435,30.801 - 57.31,-6.2252007,-0.10862329,22.198307,0.22,-0.04629,-0.04629,1264571.0,1.6160566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAMB,(402) 895-1600,"The fund generally invests at least 80% of its total assets in the constituents of the index. The index is designed to measure the performance of an investable universe of fixed income securities of varying credit quality and duration, including corporate bonds, lower-quality bonds, known as ""high yield"" or ""junk"" bonds, treasury bonds, municipal bonds, mortgage backed securities and convertible bonds, that provide broad exposure to the U.S. and global bond market.",[],[],86400.0,2.0,24.0785,24.03,24.03,24.0785,24.0785,24.03,24.03,24.0785,,57.0,57.0,19345.0,25160.0,25160.0,24.11,24.13,500.0,500.0,0.0225,149549760.0,21.91,24.43,25.67,20.49,24.07478,23.33999,24.05,USD,False,Intermediate Core-Plus Bond,10.94464,1.11,Monarch Funds,1616457600.0,Exchange Traded Fund,0.050655898,,ETF,MAMB,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Monarch Ambassador Income ETF,[],1766760427.0,BTS,finmb_704720611,America/New_York,EST,-18000000.0,us_market,False,0.0037212372,0.00015456993,0.73851013,0.031641405,1.26,15.0,0.0,False,0.0,24.0785,REGULAR,Monarch Ambassador Income Index,True,1617024600000.0,0.0,24.03 - 24.0785,Cboe US,19345.0,2.168501,0.09897311,21.91 - 24.43,-0.35149956,-0.014388029,8.659744,2.25,4.4422,4.4422,149549760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MAPP,312-443-4400,"To seek to achieve the fund’s investment objective, Harbor Capital Advisors Inc., the fund’s investment adviser (the “advisor”), allocates the fund’s assets among various asset classes and market sectors based on its assessment of global economic and market conditions, primarily through investments in a diversified portfolio of exchange-traded funds, including other funds managed by the advisor.",[],[],86400.0,2.0,26.4085,26.33,26.33,26.4085,26.4085,26.33,26.33,26.4085,21.274633,70.0,70.0,490.0,270.0,270.0,26.38,26.47,100.0,200.0,0.020499999,8019821.0,20.906,26.931,26.931,18.902,26.56032,24.8662,26.77341,USD,False,Global Moderately Aggressive Allocation,17.66358,0.0,Harbor,1694563200.0,Exchange Traded Fund,,,ETF,MAPP,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Harbor Multi-Asset Explorer ETF,[],1766760427.0,PCX,finmb_1834972002,America/New_York,EST,-18000000.0,us_market,False,-0.15181923,-0.0057160165,1.5423012,0.062024,0.85,15.0,0.0,False,0.0,26.4085,REGULAR,Harbor Multi-Asset Explorer ETF,True,1694698200000.0,0.0,26.33 - 26.4085,NYSEArca,490.0,5.5025005,0.26320198,20.906 - 26.931,-0.5224991,-0.0194014,15.066886,2.05,5.68309,5.68309,8019821.0,1.241314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
