trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,shortName,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,marketState,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPE,trailingAnnualDividendRate,trailingAnnualDividendYield,epsTrailingTwelveMonths,ipoExpectedDate,dividendDate,address1,address2,city,state,zip,country,industry,industryKey,sector,sectorKey,profitMargins,52WeekChange,SandP52WeekChange,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,fax,website,sharesOutstanding,marketCap,priceToBook,financialCurrency,bookValue,earningsTimestampStart,earningsTimestampEnd,displayName,forwardPE,epsForward,lastDividendValue,lastDividendDate,heldPercentInsiders,heldPercentInstitutions,isEarningsDateEstimate,error
,DYFI,,"The fund is an actively managed exchange traded fund (“ETF”) that is a “fund of funds,” meaning that it normally invests at least 80% of its net assets, including any borrowings for investment purposes, in other ETFs that invest in various sectors of the debt markets, including corporate bonds, U.S. government and agency securities, private debt, foreign bonds (including emerging markets), foreign sovereign bonds, convertible securities, Treasury Inflation Protected Securities (TIPS), bank loans, asset-backed securities, mortgage-backed securities, and cash equivalent instruments. The fund is non-diversified.",[],[],86400.0,2.0,23.14,23.18,23.159,23.18,23.14,23.18,23.159,23.18,6522.0,6522.0,14128.0,10170.0,10170.0,16.67,29.67,2.0,2.0,0.0494,52900480.0,22.23,23.74,25.2,22.23,23.25008,23.142454,23.32,USD,False,Multisector Bond,3.08651,0.0,"IDX Advisors, LLC",1704758400.0,Exchange Traded Fund,,,ETF,DYFI,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1704897000000.0,0.03219986,23.159 - 23.18,NasdaqGM,14128.0,0.9421997,0.042384155,22.23 - 23.74,-0.5678005,-0.02391746,-2.1099389,4.94,1.77772,1.77772,52900480.0,IDX Dynamic Fixed Income ETF,IDX Dynamic Fixed Income ETF,-0.07788086,-0.0033497028,0.029745102,0.0012853045,1.12,15.0,0.0,False,REGULAR,1764706807.0,NGM,finmb_1853437671,America/New_York,EST,-18000000.0,us_market,False,0.13915238,23.1722,60.807262,,,0.3810762,2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DYLD,,"The fund will be an actively managed ETF that normally invests, directly or indirectly, at least 80% of its net assets, including any borrowings for investment purposes, in a diversified portfolio of fixed income instruments. The principal investments of the fund include corporate bonds, U.S. government and agency securities, private debt, foreign sovereign bonds, convertible securities, bank loans, asset-backed securities, mortgage-backed securities, and cash equivalent instruments. The fund may invest in fixed income instruments with fixed or adjustable rates.",[],[],86400.0,2.0,22.6856,22.7006,22.684,22.76,22.6856,22.7006,22.684,22.76,2559.0,2559.0,9217.0,4450.0,4450.0,22.65,22.73,700.0,700.0,0.043899998,47758064.0,21.86,22.92,25.96,21.37,22.73122,22.61038,22.86,USD,False,Multisector Bond,4.24989,0.6,"Redwood Investment Management, LLC",1624838400.0,Exchange Traded Fund,0.0624945,,ETF,DYLD,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1624973400000.0,-0.0016002655,22.684 - 22.76,NYSEArca,9217.0,0.8239994,0.03769439,21.86 - 22.92,-0.23600006,-0.010296687,-0.35133958,4.39,1.40104,1.40104,47758064.0,LeaderShares Dynamic Yield ETF,LeaderShares Dynamic Yield ETF,-0.04722023,-0.0020773292,0.07361984,0.0032560197,0.75,15.0,0.0,False,REGULAR,1764707080.0,PCX,finmb_714331965,America/New_York,EST,-18000000.0,us_market,False,-0.007052237,22.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DYLG,+1 8884938631,"The fund invests at least 80% of its total assets in the securities of the index. The index measures the performance of a partially covered call strategy that holds a theoretical portfolio of the underlying stocks of the Dow Jones Industrial Average® (the ""Reference index""), and ""writes"" (or sells) a succession of one-month at-the-money covered call options on the Reference index. The fund is non-diversified.",[],[],86400.0,2.0,27.6308,27.69,27.69,27.7238,27.6308,27.69,27.69,27.7238,3235.0,3235.0,2731.0,3610.0,3610.0,27.7,27.76,300.0,300.0,0.0318,4057999.0,22.96,30.363,30.363,22.96,27.25858,26.208185,27.16,USD,False,Derivative Income,7.05226,0.0,Global X Funds,1690243200.0,Exchange Traded Fund,,,ETF,DYLG,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1690378200000.0,0.09300041,27.69 - 27.7238,NYSEArca,2731.0,4.7638016,0.20748265,22.96 - 30.363,-2.6392002,-0.08692159,-8.7182045,3.18,4.269,4.269,4057999.0,Global X Dow 30 Covered Call & ,Global X Dow 30 Covered Call & Growth ETF,0.4652214,0.017066972,1.5156155,0.057829853,0.35,15.0,0.0,False,REGULAR,1764705777.0,PCX,finmb_1838131026,America/New_York,EST,-18000000.0,us_market,False,0.3365824,27.7238,23.952082,,,1.1574694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DYNF,,"The fund seeks to achieve its investment objective by investing, under normal circumstances, at least 80% of its net assets plus the amount of any borrowings for investment purposes in U.S. listed common stock of large- and mid-capitalization companies selected based on a proprietary Factor Rotation model developed by BFA and its affiliates.",[],[],86400.0,2.0,60.61,60.73,60.55,60.9582,60.61,60.73,60.55,60.9582,2092860.0,2092860.0,3691980.0,3266490.0,3266490.0,60.86,60.87,6200.0,15200.0,0.010199999,26731726848.0,42.1,61.38,61.38,18.99,59.6388,54.3744,59.49678,USD,False,Large Blend,16.61951,1.07,iShares,1552953600.0,Exchange Traded Fund,0.29731488,0.1792999,ETF,DYNF,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1553175000000.0,0.27999878,60.55 - 60.9582,NYSEArca,3691980.0,18.79,0.44631833,42.1 - 61.38,-0.49000168,-0.007983084,14.380074,1.02,8.86399,8.86399,26731726800.0,iShares U.S. Equity Factor Rota,iShares U.S. Equity Factor Rotation Active ETF,1.2511978,0.020979594,6.5155983,0.11982842,0.27,15.0,0.0,False,REGULAR,1764707503.0,PCX,finmb_595948092,America/New_York,EST,-18000000.0,us_market,False,0.46196795,60.89,27.486565,,,2.215264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DYTA,(302) 791-1851,"The fund is an actively-managed ETF and invests in securities of affiliated and unaffiliated ETFs and open-end mutual funds. The fund may allocate among major equity asset classes and sectors, within the underlying funds, of the U.S., foreign and emerging markets equity of any capitalization.",[],[],86400.0,2.0,29.39,29.435,29.435,29.45,29.39,29.435,29.435,29.45,1521.0,1521.0,8434.0,10430.0,10430.0,21.17,37.73,2.0,1.0,0.097600006,66880792.0,26.222,32.23,32.36,24.09,29.15976,28.199566,29.3359,USD,False,Tactical Allocation,4.91651,0.0,Summit Global Investments,1680048000.0,Exchange Traded Fund,,,ETF,DYTA,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1680183000000.0,0.060001373,29.435 - 29.45,NasdaqGM,8434.0,3.2280006,0.12310276,26.222 - 32.23,-2.7799988,-0.08625501,-8.361882,9.76,3.53361,3.53361,66880792.0,SGI Dynamic Tactical ETF,SGI Dynamic Tactical ETF,0.29024124,0.009953486,1.2504349,0.044342346,1.32,15.0,0.0,False,REGULAR,1764706017.0,NGM,finmb_1767540430,America/New_York,EST,-18000000.0,us_market,False,0.20415574,29.45,25.865822,,,1.1385682,2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAFG,(610) 644-8100,"Under normal circumstances, the fund will seek to invest at least 80% of the fund’s total assets in the component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index uses a rules-based methodology that seeks to provide exposure to large- and mid-capitalization securities in developed markets, excluding the U.S. and Canada, with above average free cash flow margins. The fund is non-diversified.",[],[],86400.0,2.0,22.8068,22.92,22.78,22.92,22.8068,22.92,22.78,22.92,4.0,4.0,846.0,2700.0,2700.0,22.96,23.03,300.0,100.0,0.0109,2832739.0,17.239,23.223,23.223,17.239,22.6897,21.27401,22.8709,USD,False,Foreign Large Growth,20.1954,0.0,Pacer,1710892800.0,Exchange Traded Fund,,,ETF,EAFG,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1711114200000.0,0.0,22.78 - 22.92,NYSEArca,846.0,5.5678005,0.322977,17.239 - 23.223,-0.41619873,-0.017921833,14.114881,1.09,3.50793,3.50793,2832739.0,Pacer Developed Markets Cash Co,Pacer Developed Markets Cash Cows Growth Leaders ETF,0.11710167,0.005161006,1.5327911,0.07204994,0.65,15.0,0.0,False,REGULAR,1764686772.0,PCX,finmb_1873174296,America/New_York,EST,-18000000.0,us_market,False,0.0,22.8068,22.62418,,,1.0080719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAGG,1-800-474-2737,"The underlying index includes investment-grade U.S. Treasury bonds, non-securitized government-related bonds (“government-related bonds”), corporate bonds, mortgage-backed pass-through securities (“MBS”), commercial mortgage-backed securities (“CMBS”) and asset-backed securities (“ABS”) that are publicly offered for sale in the U.S. The fund will invest at least 80% of its assets in the component securities of the underlying index.",[],[],86400.0,2.0,47.95,47.96,47.9301,48.009,47.95,47.96,47.9301,48.009,253579.0,253579.0,302004.0,321340.0,321340.0,47.99,48.0,1700.0,1600.0,0.0385,4175620864.0,45.89,48.54,57.3,44.07,48.1248,47.4422,48.40534,USD,False,Intermediate Core Bond,6.06298,1.0,iShares,1539820800.0,Exchange Traded Fund,0.0611593,-0.0029022,ETF,EAGG,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1540301400000.0,0.04499817,47.9301 - 48.009,NYSEArca,302004.0,2.1049995,0.04587055,45.89 - 48.54,-0.545002,-0.011227894,1.3099551,3.85,2.0197,2.0197,4175620860.0,iShares ESG Aware U.S. Aggregat,iShares ESG U.S. Aggregate Bond ETF,-0.1298027,-0.00269721,0.5527992,0.011652057,0.1,15.0,0.0,False,REGULAR,1764707444.0,PCX,finmb_564079083,America/New_York,EST,-18000000.0,us_market,False,0.09384394,47.995,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAGL,,"Under normal circumstances, the fund invests at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in equity securities, namely common or preferred shares of U.S. or non-U.S. companies, shares of other investment companies that invest primarily in equity securities, and depositary receipts, such as American Depositary Receipts (“ADRs”) and Global Depositary Receipts (“GDRs”), representing an interest in a foreign equity security. The fund is non-diversified.",[],[],86400.0,2.0,31.77,31.9,31.82,32.0035,31.77,31.9,31.82,32.0035,87234.0,87234.0,144392.0,170160.0,170160.0,31.96,31.99,200.0,100.0,0.0026,3258142720.0,24.58,32.538,32.538,24.58,31.5014,29.70438,31.678,USD,False,Large Blend,12.30526,0.0,"Eagle Capital Management, LLC",1710979200.0,Exchange Traded Fund,,,ETF,EAGL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1711373400000.0,0.22130013,31.82 - 32.0035,NYSEArca,144392.0,7.4113007,0.30151752,24.58 - 32.538,-0.5466976,-0.016801821,9.438515,0.26,3.59786,3.59786,3258142720.0,Eagle Capital Select Equity ETF,Eagle Capital Select Equity ETF,0.4899006,0.015551709,2.2869205,0.07698934,0.8,15.0,0.0,False,REGULAR,1764707270.0,PCX,finmb_1843220037,America/New_York,EST,-18000000.0,us_market,False,0.6965695,31.9913,19.929777,,,1.6052011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platinum Eagle,,,,,,,,
,EALT,(215) 979-3750,The fund invests at least 80% of its net assets in FLexible EXchange® Options that reference the SPDR® S&P 500® ETF Trust. The fund is non-diversified.,[],[],86400.0,2.0,35.15,35.21,35.13,35.293,35.15,35.21,35.13,35.293,7047.0,7047.0,43234.0,49050.0,49050.0,35.22,35.28,600.0,900.0,0.0,132263832.0,27.94,35.32,35.32,24.92,34.76712,32.8525,34.7851,USD,False,Defined Outcome,7.17489,0.0,Innovator ETFs,1695945600.0,Exchange Traded Fund,,,ETF,EALT,en-US,US,ETF,Delayed Quote,True,HIGH,[],True,1696253400000.0,0.09700012,35.13 - 35.293,Cboe US,43234.0,7.307001,0.26152474,27.94 - 35.32,-0.07299805,-0.0020667624,6.4990163,0.0,5.98054,5.98054,132263832.0,Innovator U.S. Equity 5 to 15 B,Innovator U.S. Equity 5 To 15 Buffer ETF - Quarterly,0.4798813,0.013802733,2.3945007,0.07288641,0.69,15.0,0.0,False,REGULAR,1764706347.0,BTS,finmb_1852882959,America/New_York,EST,-18000000.0,us_market,False,0.2759605,35.247,28.69687,0.0,0.0,1.2282524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAOA,1-800-474-2737,"The fund is a fund of funds and seeks to achieve its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes each of which takes into account ESG characteristics. The underlying index is composed of a portfolio of underlying equity and fixed income funds with positive environmental, social, and governance characteristics intended to represent an aggressive risk profile.",[],[],86400.0,2.0,41.2838,41.42,41.35,41.42,41.2838,41.42,41.35,41.42,707.0,707.0,1498.0,1740.0,1740.0,41.4,41.44,300.0,600.0,0.0194,33613088.0,31.895,41.84,41.84,25.293,40.9611,38.1888,41.12158,USD,False,Global Aggressive Allocation,15.21104,1.16,iShares,1591920000.0,Exchange Traded Fund,0.1900111,0.1016386,ETF,EAOA,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1592487000000.0,0.06620026,41.35 - 41.42,Cboe US,1498.0,9.454998,0.29644138,31.895 - 41.84,-0.49000168,-0.011711321,11.367679,1.94,6.49271,6.49271,33613088.0,iShares ESG Aware 80/20 Aggress,iShares ESG Aware 80/20 Aggressive Allocation ETF,0.38889694,0.009494299,3.1611977,0.08277813,0.18,15.0,0.0,False,REGULAR,1764700316.0,BTS,finmb_663885113,America/New_York,EST,-18000000.0,us_market,False,0.16035408,41.35,23.060663,,,1.7930967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAOK,1-800-474-2737,"The fund is a fund of funds and seeks to achieve its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes each of which takes into account environmental, social and governance (“ESG”) characteristics. The underlying index is composed of a portfolio of underlying equity and fixed income funds with positive environmental, social, and governance characteristics intended to represent a conservative risk profile.",[],[],86400.0,2.0,27.5384,27.7228,27.6005,27.6005,27.5384,27.7228,27.6005,27.6005,55.0,55.0,673.0,1210.0,1210.0,27.57,27.6,300.0,300.0,0.030299999,8225055.0,24.637,27.873,28.39,22.201,27.52346,26.523705,27.65832,USD,False,Global Conservative Allocation,9.68397,0.79,iShares,1591920000.0,Exchange Traded Fund,0.1085496,0.0359112,ETF,EAOK,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1592487000000.0,0.062099457,27.6005 - 27.6005,Cboe US,673.0,2.963501,0.120286606,24.637 - 27.873,-0.27249908,-0.0097764535,5.5003405,3.03,3.80075,3.80075,8225055.0,iShares ESG Aware 30/70 Conserv,iShares ESG Aware 30/70 Conservative Allocation ETF,0.07703972,0.0027990565,1.0767956,0.04059748,0.18,15.0,0.0,False,REGULAR,1764686772.0,BTS,finmb_663885211,America/New_York,EST,-18000000.0,us_market,False,0.22550131,27.6005,22.901455,,,1.2051854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAOM,1-800-474-2737,"The fund is a fund of funds and seeks to achieve its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes each of which takes into account ESG characteristics. The underlying index is composed of a portfolio of underlying equity and fixed income funds with positive environmental, social, and governance characteristics intended to represent a moderate risk profile.",[],[],86400.0,2.0,30.1362,30.22,30.22,30.22,30.1362,30.22,30.22,30.22,134.0,134.0,1182.0,3850.0,3850.0,30.18,30.22,300.0,300.0,0.0276,6736362.0,26.05,30.393,30.393,22.99,29.9999,28.713936,30.10526,USD,False,Global Moderately Conservative Allocation,10.83161,0.86,iShares,1591920000.0,Exchange Traded Fund,0.12462401,0.0490876,ETF,EAOM,en-US,US,ETF,Delayed Quote,True,HIGH,[],True,1592487000000.0,0.08379936,30.22 - 30.22,Cboe US,1182.0,4.17,0.16007678,26.05 - 30.393,-0.17300034,-0.0056921113,6.5704823,2.76,4.36513,4.36513,6736362.0,iShares ESG Aware 40/60 Moderat,iShares ESG Aware 40/60 Moderate Allocation ETF,0.2200985,0.0073366407,1.5060635,0.052450612,0.18,15.0,0.0,False,REGULAR,1764705190.0,BTS,finmb_663885177,America/New_York,EST,-18000000.0,us_market,False,0.27806878,30.22,23.006798,,,1.3135248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAOR,1-800-474-2737,"The fund is a fund of funds and seeks to achieve its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes each of which takes into account ESG characteristics. The underlying index is composed of a portfolio of underlying equity and fixed income funds with positive environmental, social, and governance characteristics intended to represent a balanced risk profile.",[],[],86400.0,2.0,35.3502,35.42,35.3502,35.42,35.3502,35.42,35.3502,35.42,33.0,33.0,2225.0,3010.0,3010.0,35.43,35.47,300.0,300.0,0.0233,24497140.0,28.945,35.77,35.77,24.07,35.12836,33.17175,35.25882,USD,False,Global Moderate Allocation,13.07102,1.01,iShares,1591920000.0,Exchange Traded Fund,0.1543533,0.07384,ETF,EAOR,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1592487000000.0,0.0,35.3502 - 35.42,Cboe US,2225.0,6.405201,0.22128868,28.945 - 35.77,-0.4197998,-0.011736086,9.040999,2.33,5.45507,5.45507,24497140.0,iShares ESG Aware 60/40 Balance,iShares ESG Aware 60/40 Balanced Allocation ETF,0.2218399,0.006315123,2.1784515,0.06567189,0.19,15.0,0.0,False,REGULAR,1764686772.0,BTS,finmb_663885056,America/New_York,EST,-18000000.0,us_market,False,0.0,35.3502,22.96863,,,1.5390644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EAPR,(215) 979-3750,"The fund invests under normal circumstances, at least 80% of its net assets (plus any borrowings for investment purposes) in investments that provide exposure to the iShares MSCI Emerging Markets ETF (the “Underlying ETF”).FLEX Options are exchange-traded option contracts with uniquely customizable terms. It is non-diversified.",[],[],86400.0,2.0,29.4639,29.43,29.42,29.52,29.4639,29.43,29.42,29.52,2788.0,2788.0,7396.0,3720.0,3720.0,29.42,29.52,100.0,500.0,0.0,80199720.0,24.58,29.52,29.5,21.14,29.26462,27.933805,29.2381,USD,False,Defined Outcome,12.7763,0.38,Innovator ETFs,1617148800.0,Exchange Traded Fund,0.1073447,,ETF,EAPR,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1617283800000.0,0.056100845,29.42 - 29.52,NYSEArca,7396.0,4.9400005,0.20097643,24.58 - 29.52,0.0,0.0,12.162626,0.0,4.78519,4.78519,80199720.0,Innovator Emerging Markets Powe,Innovator Emerging Markets Power Buffer ETF - April,0.25538063,0.0087266,1.586195,0.056784064,0.89,15.0,0.0,False,REGULAR,1764706885.0,PCX,finmb_652638566,America/New_York,EST,-18000000.0,us_market,False,0.19040537,29.52,14.394542,,,2.0507774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EASG,2122505883,"The underlying index consists of large- and medium-capitalization companies across developed markets countries, excluding Canada and the United States. The fund will invest at least 80% of its total assets (but typically far more) in component securities (including depositary receipts in respect of such securities) of the underlying index.",[],[],86400.0,2.0,35.11,35.68,35.1901,35.225,35.11,35.68,35.1901,35.225,2477.0,2477.0,3907.0,5340.0,5340.0,35.23,35.3,200.0,100.0,0.025899999,62437328.0,27.27,35.89,35.89,18.19,35.02064,33.21584,35.509,USD,False,Foreign Large Blend,20.40766,1.0,Xtrackers,1536105600.0,Exchange Traded Fund,0.2012876,0.0942593,ETF,EASG,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1541428200000.0,0.08010101,35.1901 - 35.225,NYSEArca,3907.0,7.920101,0.29043275,27.27 - 35.89,-0.69989777,-0.019501192,13.347303,2.59,4.08078,4.08078,62437328.0,Xtrackers MSCI EAFE Selection E,Xtrackers MSCI EAFE Selection Equity ETF,0.1694603,0.004838869,1.9742622,0.05943737,0.14,15.0,0.0,False,REGULAR,1764703190.0,PCX,finmb_553294986,America/New_York,EST,-18000000.0,us_market,False,0.228143,35.1901,19.217731,,,1.8311267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EASY,847 680 9255,"Two Roads Shared Trust - Liberty One Defensive Dividend Growth ETF is an exchange traded fund launched by Two Roads Shared Trust. The fund is co-managed by Liberty One Investment Management, LLC and Vident Advisory, LLC. It invests in public equity markets of the United States. The fund invests in stocks of companies operating across consumer staples, consumer food, utilities, information technology, consumer food, health care, communication services and industrials sectors. It invests in growth stocks of large-cap companies, within the market capitalization range of the Russell 1000 Index. The fund invests in dividend paying stocks of companies. The fund employs fundamental analysis with bottom-up and top-down stock picking approach to create its portfolio. Two Roads Shared Trust - Liberty One Defensive Dividend Growth ETF was formed on September 30, 2025 and is domiciled in the United States.","[{'maxAge': 1, 'name': 'Mr. Nick  Ng C.F.A.', 'title': 'Portfolio Manager & Chairman of Investment Committee', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Benjamin William Pahl', 'title': 'Portfolio Manager', 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400.0,2.0,25.99,25.76,25.72,25.76,25.99,25.76,25.72,25.76,12206.0,12206.0,20695.0,22760.0,22760.0,,,,,,,25.07,26.26,26.26,25.07,25.656488,25.656488,,USD,False,,,,,,,,,EQUITY,EASY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],True,1759325400000.0,-0.27000046,25.72 - 25.76,NasdaqGM,20695.0,0.6499996,0.025927389,25.07 - 26.26,-0.5400009,-0.02056363,1.2729406,,,,,Liberty One Defensive Dividend ,Two Roads Shared Trust - Liberty One Defensive Dividend Growth ETF,0.063510895,0.0024754321,0.063510895,0.0024754321,,15.0,0.0,False,REGULAR,1764707358.0,NGM,finmb_1956989391,America/New_York,EST,-18000000.0,us_market,False,-1.038663,25.72,,0.0,0.0,,,,1509 North Milwaukee Avenue,,Libertyville,IL,60048,United States,,,,,0.0,0.012729406,0.12607694,25.72,none,0.0,0.0,0.0,847 680 9051,https://www.libertyoneetf.com/funds/EASY-Defensive-Dividend-Growth-ETF,,,,,,,,,,,0.004,1763078400.0,0.0,0.03498,,
